loan_id,customer_segment,province,industry,loan_type,origination_date,original_amount_vnd_mil,outstanding_balance_vnd_mil,term_months,interest_rate_pct,days_past_due,loan_classification,months_on_book,utilization_pct,vintage
LOAN00000315,Sub-prime,Bà Rịa-Vũng Tàu,Sản xuất,Tiêu dùng,2025-06-20,109041.90354945973,86951.72378965898,24,17.61683842696726,17.0,Nhóm 2 - Cần chú ý,4.862023653088042,79.74156811213317,2025Q2
LOAN00000316,Standard,Hà Nội,Bán lẻ,Kinh doanh SME,2024-06-29,91114.92481860564,28256.402440461145,24,13.038852692788138,0.0,Nhóm 1 - Bình thường,16.557161629434955,31.011826544021027,2024Q2
LOAN00000317,Standard,Hà Nội,Nông nghiệp,Tiêu dùng,2023-09-30,130247.10562411725,37896.03149838803,36,16.56594106437686,0.0,Nhóm 1 - Bình thường,25.52562417871222,29.095488392466052,2023Q3
LOAN00000318,Prime,TP. Hồ Chí Minh,Xây dựng,Tiêu dùng,2024-07-09,173285.77709525943,56111.04280230861,24,15.002116534191114,0.0,Nhóm 1 - Bình thường,16.228646517739815,32.38063950941744,2024Q3
LOAN00000319,Prime,Bà Rịa-Vũng Tàu,Bán lẻ,Kinh doanh SME,2023-05-16,198092.68924360356,32870.83389186093,36,11.840659036091594,0.0,Nhóm 1 - Bình thường,30.02628120893561,16.5936633085122,2023Q2
LOAN00000320,Prime,TP. Hồ Chí Minh,Công nghệ,Ô tô,2024-09-09,711622.6708408461,501221.7497643805,48,10.170701924150356,0.0,Nhóm 1 - Bình thường,14.19185282522996,70.43363994743758,2024Q3
LOAN00000321,Standard,Bình Dương,Bất động sản,Thế chấp nhà,2024-04-03,249189.02823611454,208871.81522485093,120,10.117367349726594,0.0,Nhóm 1 - Bình thường,19.415243101182654,83.82063074901446,2024Q2
LOAN00000322,Standard,TP. Hồ Chí Minh,Dịch vụ,Ô tô,2025-02-25,646718.7343514728,491507.1823599071,36,12.389023642054743,0.0,Nhóm 1 - Bình thường,8.639947437582128,76.0001460067163,2025Q1
LOAN00000323,Standard,Khác,Dịch vụ,Thế chấp nhà,2023-12-20,5067997.049104511,4424230.450663728,180,10.434492883161685,0.0,Nhóm 1 - Bình thường,22.864651773981603,87.29741568112134,2023Q4
LOAN00000324,Prime,TP. Hồ Chí Minh,Vận tải,Tiêu dùng,2024-03-25,84610.63053578236,15120.953683135878,24,15.452484678086302,0.0,Nhóm 1 - Bình thường,19.71090670170828,17.87122207621551,2024Q1
LOAN00000325,NTB,TP. Hồ Chí Minh,Sản xuất,Tiêu dùng,2024-10-07,49240.62233215431,31087.2318534436,36,16.825287822331063,0.0,Nhóm 1 - Bình thường,13.272010512483574,63.13330413199007,2024Q4
LOAN00000326,Standard,TP. Hồ Chí Minh,Sản xuất,Ô tô,2025-02-25,344529.7959373451,261843.14794902402,36,12.112669423209994,0.0,Nhóm 1 - Bình thường,8.639947437582128,76.0001460067163,2025Q1
LOAN00000327,Standard,Hà Nội,Bán lẻ,Kinh doanh SME,2024-01-27,214376.68512710131,21292.121486014134,24,13.567492071867937,0.0,Nhóm 1 - Bình thường,21.616294349540077,9.932106876916347,2024Q1
LOAN00000328,Standard,TP. Hồ Chí Minh,Nông nghiệp,Corporate,2023-09-10,455515370.68769604,256738678.59500343,60,8.662555364496557,0.0,Nhóm 1 - Bình thường,26.182654402102497,56.3622426631625,2023Q3
LOAN00000329,Standard,Hà Nội,Bất động sản,Tiêu dùng,2025-04-02,33305.19632417593,22956.58763277764,24,16.49380590558777,0.0,Nhóm 1 - Bình thường,7.457293035479632,68.92794568550154,2025Q2
LOAN00000330,Prime,Khác,Bất động sản,Tiêu dùng,2023-02-24,223552.4116693335,0.0,24,14.984692044557416,0.0,Nhóm 1 - Bình thường,32.68725361366623,0.0,2023Q1
LOAN00000331,Prime,Bà Rịa-Vũng Tàu,Sản xuất,Kinh doanh SME,2023-05-15,181775.39292031535,0.0,24,12.006397445145703,0.0,Nhóm 1 - Bình thường,30.059132720105122,0.0,2023Q2
LOAN00000332,Sub-prime,Bình Dương,Xây dựng,Tiêu dùng,2024-11-09,295613.5421740619,0.0,12,17.801949776433826,38.0,Nhóm 3 - Dưới tiêu c,12.187910643889618,0.0,2024Q4
LOAN00000333,Prime,TP. Hồ Chí Minh,Nông nghiệp,Tiêu dùng,2024-11-20,447901.482354278,6474.265842177503,12,14.742900727322867,0.0,Nhóm 1 - Bình thường,11.826544021024967,1.4454664914586137,2024Q4
LOAN00000334,Prime,Bà Rịa-Vũng Tàu,Sản xuất,Kinh doanh SME,2023-10-15,703053.9941819945,0.0,24,11.910496408793534,0.0,Nhóm 1 - Bình thường,25.03285151116951,0.0,2023Q4
LOAN00000335,Prime,TP. Hồ Chí Minh,Nông nghiệp,Kinh doanh SME,2024-12-17,624051.8409090155,434417.16520571744,36,12.422755981717788,0.0,Nhóm 1 - Bình thường,10.939553219448094,69.61235216819975,2024Q4
LOAN00000336,Prime,Đà Nẵng,Sản xuất,Tiêu dùng,2025-04-15,23003.944385177598,18511.6424994753,36,15.069389591393003,0.0,Nhóm 1 - Bình thường,7.030223390275952,80.47160169367791,2025Q2
LOAN00000337,Sub-prime,TP. Hồ Chí Minh,Nông nghiệp,Tiêu dùng,2025-05-22,20421.272179347812,15473.60850251831,24,17.968620126174454,0.0,Nhóm 1 - Bình thường,5.814717477003942,75.77201051248358,2025Q2
LOAN00000338,Standard,Hà Nội,Bán lẻ,Thế chấp nhà,2022-12-27,1619964.195086122,1308341.6477031515,180,10.195501186678674,0.0,Nhóm 1 - Bình thường,34.62549277266754,80.7636151262958,2022Q4
LOAN00000339,Standard,Hà Nội,Bất động sản,Kinh doanh SME,2023-07-12,2545482.9968621526,0.0,24,13.926112944558266,0.0,Nhóm 1 - Bình thường,28.153745072273324,0.0,2023Q3
LOAN00000340,Prime,Khánh Hòa,Công nghệ,Kinh doanh SME,2024-02-15,229155.71119584408,95531.73374097442,36,12.159683573977757,0.0,Nhóm 1 - Bình thường,20.992115637319316,41.68856767411301,2024Q1
LOAN00000341,Standard,TP. Hồ Chí Minh,Công nghệ,Kinh doanh SME,2024-11-14,6258900.32901128,0.0,12,13.988581035548576,0.0,Nhóm 1 - Bình thường,12.02365308804205,0.0,2024Q4
LOAN00000342,Standard,Bình Dương,Sản xuất,Ô tô,2025-04-02,164700.3841023244,139112.48770009348,48,11.668799524064418,0.0,Nhóm 1 - Bình thường,7.457293035479632,84.46397284275076,2025Q2
LOAN00000343,Prime,TP. Hồ Chí Minh,Dịch vụ,Kinh doanh SME,2025-07-23,582608.276120449,490897.8734788431,24,11.890359728017636,0.0,Nhóm 1 - Bình thường,3.7779237844940865,84.25865089794131,2025Q3
LOAN00000344,Standard,Bà Rịa-Vũng Tàu,Bán lẻ,Ô tô,2024-08-14,323066.4062319173,188042.66731545315,36,11.83268684270409,0.0,Nhóm 1 - Bình thường,15.045992115637318,58.205577456563006,2024Q3
LOAN00000345,Prime,Khác,Vận tải,Kinh doanh SME,2024-12-29,391663.6637013399,219570.973096694,24,11.832184294052535,0.0,Nhóm 1 - Bình thường,10.545335085413928,56.06110381077529,2024Q4
LOAN00000346,Standard,Hà Nội,Bất động sản,Tiêu dùng,2023-06-28,7755.615833980347,0.0,12,16.032896763625093,0.0,Nhóm 1 - Bình thường,28.613666228646515,0.0,2023Q2
LOAN00000347,Standard,Hà Nội,Dịch vụ,Kinh doanh SME,2024-09-17,210472.92036511344,129037.20143278019,36,13.538027285271577,0.0,Nhóm 1 - Bình thường,13.92904073587385,61.3082201781282,2024Q3
LOAN00000348,Prime,Khác,Bán lẻ,Kinh doanh SME,2025-05-17,562174.2593115466,422123.1817892329,24,12.108815080088158,0.0,Nhóm 1 - Bình thường,5.978975032851511,75.08760402978537,2025Q2
LOAN00000349,Prime,Hà Nội,F&B,Kinh doanh SME,2024-06-17,394280.50824474095,208624.99078390145,36,11.547164307598887,0.0,Nhóm 1 - Bình thường,16.95137976346912,52.91283399036355,2024Q2
LOAN00000350,Standard,Hà Nội,Bất động sản,Thế chấp nhà,2023-02-05,2272071.797651276,1956713.6062887057,240,10.879829667942648,0.0,Nhóm 1 - Bình thường,33.31143232588699,86.12023653088042,2023Q1
LOAN00000351,Standard,Bình Dương,Sản xuất,Tiêu dùng,2024-11-10,127623.00351710443,84532.30478250027,36,16.201403092767407,0.0,Nhóm 1 - Bình thường,12.155059132720105,66.23594685355528,2024Q4
LOAN00000352,Sub-prime,Đồng Nai,Sản xuất,Thế chấp nhà,2025-01-23,945927.8142388264,869275.7574564422,120,11.647625259086809,10.0,Nhóm 2 - Cần chú ý,9.724047306176084,91.89662724485326,2025Q1
LOAN00000353,Standard,TP. Hồ Chí Minh,Sản xuất,Thế chấp nhà,2023-02-25,459350.87367761397,376018.4951487141,180,10.180212171655274,0.0,Nhóm 1 - Bình thường,32.65440210249671,81.85866549861295,2023Q1
LOAN00000354,Prime,Cần Thơ,Bất động sản,Thế chấp nhà,2022-12-03,5656510.300692467,4543625.553987386,180,8.921688257934155,0.0,Nhóm 1 - Bình thường,35.41392904073587,80.32559497736895,2022Q4
LOAN00000355,Prime,Hà Nội,F&B,Kinh doanh SME,2025-01-19,86981.01917060053,63168.86981377822,36,11.582376235287878,0.0,Nhóm 1 - Bình thường,9.85545335085414,72.62374069207183,2025Q1
LOAN00000356,Standard,TP. Hồ Chí Minh,Vận tải,Corporate,2024-01-18,3638343.9047215893,1423809.497828886,36,9.32385355456245,0.0,Nhóm 1 - Bình thường,21.911957950065702,39.13345013870638,2024Q1
LOAN00000357,Prime,Đà Nẵng,Dịch vụ,Kinh doanh SME,2025-03-05,159539.702899515,103852.79937430649,24,12.179990770655039,0.0,Nhóm 1 - Bình thường,8.377135348226018,65.09526938239159,2025Q1
LOAN00000358,Standard,Hà Nội,Nông nghiệp,Tiêu dùng,2024-01-06,126305.34430351047,8914.125536970281,24,16.472175994151087,0.0,Nhóm 1 - Bình thường,22.306176084099867,7.05759964958389,2024Q1
LOAN00000359,Sub-prime,TP. Hồ Chí Minh,Dịch vụ,Thế chấp nhà,2024-10-31,4488467.890740079,4255000.71508288,240,12.00061767453535,0.0,Nhóm 1 - Bình thường,12.483574244415243,94.79851073149365,2024Q4
LOAN00000360,Standard,Đồng Nai,Sản xuất,Tiêu dùng,2024-06-11,50327.48480693888,26354.1428325429,36,16.406018550787792,11.0,Nhóm 2 - Cần chú ý,17.1484888304862,52.365308804205,2024Q2
LOAN00000361,Prime,Khác,Công nghệ,Thế chấp nhà,2023-02-16,1513259.9066460936,1236248.7213697701,180,9.215613478352557,0.0,Nhóm 1 - Bình thường,32.95006570302234,81.69440794276537,2023Q1
LOAN00000362,Standard,Khác,Sản xuất,Tiêu dùng,2023-12-27,91929.00018683188,5229.644721535171,24,16.9531906854156,0.0,Nhóm 1 - Bình thường,22.634691195795007,5.688786684187475,2023Q4
LOAN00000363,Standard,Khác,Sản xuất,Tiêu dùng,2025-07-16,363670.711550482,242208.19838480416,12,16.553494136191265,0.0,Nhóm 1 - Bình thường,4.0078843626806835,66.60096364432763,2025Q3
LOAN00000364,Standard,Khánh Hòa,Công nghệ,Tiêu dùng,2024-07-25,10162.162650545686,3513.134854114404,24,16.56340023143059,0.0,Nhóm 1 - Bình thường,15.703022339027594,34.57074025405169,2024Q3
LOAN00000365,Sub-prime,TP. Hồ Chí Minh,Bán lẻ,Kinh doanh SME,2024-05-05,1080642.445245754,0.0,12,15.022300288983107,132.0,Nhóm 4 - Nghi ngờ,18.363994743758212,0.0,2024Q2
LOAN00000366,Prime,Hà Nội,Nông nghiệp,Tiêu dùng,2024-08-05,87249.29396493561,0.0,12,15.410119280246631,0.0,Nhóm 1 - Bình thường,15.341655716162943,0.0,2024Q3
LOAN00000367,NTB,Đà Nẵng,F&B,Tiêu dùng,2025-05-18,41322.41941966105,31084.5773328254,24,17.135823816242706,0.0,Nhóm 1 - Bình thường,5.946123521681997,75.22448532632501,2025Q2
LOAN00000368,Sub-prime,Hà Nội,Dịch vụ,Thế chấp nhà,2024-10-22,1666484.2666317113,1489014.2765638905,120,12.374486997704013,0.0,Nhóm 1 - Bình thường,12.779237844940866,89.35063512921595,2024Q4
LOAN00000369,Prime,Bình Dương,Bán lẻ,Thế chấp nhà,2023-10-25,2522671.3961266507,2176444.0472641815,180,9.08443190491862,0.0,Nhóm 1 - Bình thường,24.704336399474375,86.27536866695868,2023Q4
LOAN00000370,Prime,Bình Dương,Sản xuất,Thế chấp nhà,2025-03-05,2154701.404413402,2004282.8602485375,120,9.198216488427853,0.0,Nhóm 1 - Bình thường,8.377135348226018,93.01905387647832,2025Q1
LOAN00000371,Prime,Hà Nội,Bán lẻ,Thế chấp nhà,2025-04-17,10412323.410277441,10009452.085452866,180,9.155645949669784,0.0,Nhóm 1 - Bình thường,6.964520367936925,96.13082201781282,2025Q2
LOAN00000372,Prime,Khác,Dịch vụ,Kinh doanh SME,2023-06-01,515543.9858382642,93074.92166579262,36,11.940708256366905,0.0,Nhóm 1 - Bình thường,29.50065703022339,18.053730471601693,2023Q2
LOAN00000373,Prime,Hà Nội,Nông nghiệp,Ô tô,2025-04-10,274175.62484659307,219382.53293408404,36,10.137241505859388,0.0,Nhóm 1 - Bình thường,7.194480946123521,80.01533070521243,2025Q2
LOAN00000374,Standard,Hà Nội,Dịch vụ,Kinh doanh SME,2024-05-25,355912.9499055077,180853.56167449895,36,13.421898435992542,0.0,Nhóm 1 - Bình thường,17.706964520367936,50.813987443422405,2024Q2
LOAN00000375,Prime,Khác,Dịch vụ,Kinh doanh SME,2024-09-19,859043.297791024,528231.9825736454,36,12.372011179638799,0.0,Nhóm 1 - Bình thường,13.863337713534822,61.49072857351439,2024Q3
LOAN00000376,Prime,Hà Nội,Bất động sản,Thế chấp nhà,2023-11-19,1164662.307916839,1048763.6140579442,240,9.155870739731807,0.0,Nhóm 1 - Bình thường,23.88304862023653,90.04872974156811,2023Q4
LOAN00000377,Sub-prime,TP. Hồ Chí Minh,Bất động sản,Tiêu dùng,2025-05-01,60670.27447949235,44227.11533179814,24,18.44354233393162,0.0,Nhóm 1 - Bình thường,6.504599211563732,72.89750328515112,2025Q2
LOAN00000378,Prime,Hà Nội,Vận tải,Thế chấp nhà,2025-07-10,1224238.8476740397,1202789.1963788308,240,8.778714315471484,0.0,Nhóm 1 - Bình thường,4.204993429697766,98.24791940429259,2025Q3
LOAN00000379,Sub-prime,Đà Nẵng,Sản xuất,Kinh doanh SME,2025-06-08,376423.34878548747,293982.84313820594,24,14.971788135713542,0.0,Nhóm 1 - Bình thường,5.256241787122208,78.09899255365747,2025Q2
LOAN00000380,Prime,Hải Phòng,Nông nghiệp,Tiêu dùng,2022-12-25,32575.872886656693,0.0,24,15.24331860272906,0.0,Nhóm 1 - Bình thường,34.69119579500657,0.0,2022Q4
LOAN00000381,Prime,Đà Nẵng,Bất động sản,Tiêu dùng,2025-11-05,90953.76124686719,89708.77437040438,24,14.632458902116012,0.0,Nhóm 1 - Bình thường,0.328515111695138,98.6311870346036,2025Q4
LOAN00000382,Standard,Bà Rịa-Vũng Tàu,Sản xuất,Tiêu dùng,2024-06-27,45024.06641356759,13839.526327516893,24,16.09840834994812,0.0,Nhóm 1 - Bình thường,16.62286465177398,30.73806395094175,2024Q2
LOAN00000383,Standard,TP. Hồ Chí Minh,Sản xuất,Ô tô,2025-05-10,438424.8087234835,362809.4918444333,36,12.252792519443812,43.0,Nhóm 3 - Dưới tiêu c,6.2089356110381075,82.75295663600527,2025Q2
LOAN00000384,Sub-prime,Khánh Hòa,Sản xuất,Corporate,2023-07-28,10492291.927416302,4453077.139474785,48,10.6652669515774,0.0,Nhóm 1 - Bình thường,27.628120893561103,42.44141480508104,2023Q3
LOAN00000385,Standard,Khác,Bất động sản,Kinh doanh SME,2025-03-16,278204.05894915503,185286.5841577706,24,13.480894506520983,0.0,Nhóm 1 - Bình thường,8.015768725361367,66.60096364432763,2025Q1
LOAN00000386,Sub-prime,TP. Hồ Chí Minh,Sản xuất,Tiêu dùng,2024-10-19,286309.99603805743,132683.30083585842,24,17.566747448617924,0.0,Nhóm 1 - Bình thường,12.877792378449408,46.3425317564608,2024Q4
LOAN00000387,Prime,TP. Hồ Chí Minh,F&B,Tiêu dùng,2023-10-02,54051.22107818833,0.0,24,15.12760258731378,0.0,Nhóm 1 - Bình thường,25.45992115637319,0.0,2023Q4
LOAN00000388,Prime,Khác,Bất động sản,Thế chấp nhà,2023-04-06,2241874.7473252825,1851535.1888225232,180,9.168482378100801,0.0,Nhóm 1 - Bình thường,31.340341655716163,82.5886990801577,2023Q2
LOAN00000389,Sub-prime,Khánh Hòa,F&B,Tiêu dùng,2022-11-19,29733.127106856973,0.0,12,17.800512001430853,0.0,Nhóm 1 - Bình thường,35.873850197109064,0.0,2022Q4
LOAN00000390,Sub-prime,Khác,Bán lẻ,Ô tô,2023-08-26,53080.692520641845,13748.744127846205,36,13.089844038462441,77.0,Nhóm 3 - Dưới tiêu c,26.675427069645202,25.901591473207773,2023Q3
LOAN00000391,NTB,Khác,Sản xuất,Thế chấp nhà,2025-08-01,682147.2566246447,668950.5108949374,180,11.004157149499017,0.0,Nhóm 1 - Bình thường,3.4822601839684624,98.06541100890641,2025Q3
LOAN00000392,Standard,Hà Nội,Bán lẻ,Ô tô,2023-02-16,48535.02760350469,15217.687011140475,48,11.986302438398395,0.0,Nhóm 1 - Bình thường,32.95006570302234,31.35402978537013,2023Q1
LOAN00000393,Prime,Đồng Nai,Sản xuất,Kinh doanh SME,2023-08-04,332955.64430884644,79556.41873433013,36,11.795047264123056,0.0,Nhóm 1 - Bình thường,27.398160315374508,23.8939991239597,2023Q3
LOAN00000394,Sub-prime,Hà Nội,Vận tải,Thế chấp nhà,2024-11-21,5223336.931558111,4881101.21130162,180,12.063796404049954,0.0,Nhóm 1 - Bình thường,11.793692509855452,93.44794860563586,2024Q4
LOAN00000395,Prime,TP. Hồ Chí Minh,Bán lẻ,Kinh doanh SME,2023-05-06,149291.78723001856,0.0,24,12.108560937177934,0.0,Nhóm 1 - Bình thường,30.354796320630747,0.0,2023Q2
LOAN00000396,Sub-prime,Hải Phòng,Dịch vụ,Thế chấp nhà,2025-06-19,146379.25101213824,142398.6501213497,180,12.422597190493416,0.0,Nhóm 1 - Bình thường,4.894875164257556,97.2806249087458,2025Q2
LOAN00000397,Sub-prime,Hà Nội,Bán lẻ,Thế chấp nhà,2023-05-01,5391083.7583465455,4705538.859706607,240,12.273841335027587,89.0,Nhóm 3 - Dưới tiêu c,30.519053876478317,87.28372755146738,2023Q2
LOAN00000398,Standard,Đồng Nai,Dịch vụ,Kinh doanh SME,2025-08-09,250089.5378218441,227724.25209898246,36,13.80914342653464,0.0,Nhóm 1 - Bình thường,3.219448094612352,91.0570886260768,2025Q3
LOAN00000399,Sub-prime,Hà Nội,Vận tải,Kinh doanh SME,2024-01-30,434136.353103788,174646.5450268962,36,14.685661736746466,7.0,Nhóm 2 - Cần chú ý,21.517739816031536,40.22850051102351,2024Q1
LOAN00000400,Sub-prime,Hà Nội,Bất động sản,Ô tô,2023-08-27,504147.40539038373,224318.54412532598,48,13.458152401609405,0.0,Nhóm 1 - Bình thường,26.642575558475688,44.49463425317565,2023Q3
LOAN00000401,Prime,TP. Hồ Chí Minh,Xây dựng,Ô tô,2024-08-10,407802.4773390323,278857.04881116806,48,10.207765300523615,0.0,Nhóm 1 - Bình thường,15.177398160315374,68.38042049934296,2024Q3
LOAN00000402,Sub-prime,TP. Hồ Chí Minh,Sản xuất,Thế chấp nhà,2023-06-10,2547218.1997572295,2133932.1398243606,180,11.687097975241139,0.0,Nhóm 1 - Bình thường,29.204993429697765,83.77500365016792,2023Q2
LOAN00000403,Standard,TP. Hồ Chí Minh,F&B,Tiêu dùng,2024-03-27,147329.81463599653,0.0,12,16.505445948285498,0.0,Nhóm 1 - Bình thường,19.64520367936925,0.0,2024Q1
LOAN00000404,Sub-prime,TP. Hồ Chí Minh,Xây dựng,Tiêu dùng,2025-01-18,10445.069913004612,7576.068923978488,36,17.780092833913958,0.0,Nhóm 1 - Bình thường,9.888304862023652,72.53248649437874,2025Q1
LOAN00000405,Prime,Khác,Dịch vụ,Ô tô,2023-10-27,86553.82968712418,27315.827546900124,36,10.21458438478718,0.0,Nhóm 1 - Bình thường,24.638633377135346,31.559351730179596,2023Q4
LOAN00000406,Sub-prime,TP. Hồ Chí Minh,Dịch vụ,Tiêu dùng,2025-05-19,193139.8202075898,161415.1454034522,36,18.225654965237858,0.0,Nhóm 1 - Bình thường,5.913272010512483,83.5742444152431,2025Q2
LOAN00000407,Prime,TP. Hồ Chí Minh,F&B,Tiêu dùng,2023-01-28,27398.97428738011,0.0,12,14.53390327087421,0.0,Nhóm 1 - Bình thường,33.5742444152431,0.0,2023Q1
LOAN00000408,Prime,Bình Dương,Bất động sản,Tiêu dùng,2024-01-01,30557.155355666382,1947.4665371219721,24,15.252120121736139,0.0,Nhóm 1 - Bình thường,22.470433639947437,6.373193166885683,2024Q1
LOAN00000409,Sub-prime,Bình Dương,Xây dựng,Kinh doanh SME,2025-05-08,97206.12213594986,80263.53076497743,36,15.39865979262776,191.0,Nhóm 5 - Tổn thất,6.274638633377135,82.57044824061907,2025Q2
LOAN00000410,Prime,TP. Hồ Chí Minh,Dịch vụ,Kinh doanh SME,2025-08-14,272137.44571633555,237494.4561581621,24,12.204757910306762,0.0,Nhóm 1 - Bình thường,3.055190538764783,87.27003942181341,2025Q3
LOAN00000411,Prime,Đà Nẵng,Sản xuất,Tiêu dùng,2023-06-01,42221.461466930166,0.0,12,14.693119313825123,0.0,Nhóm 1 - Bình thường,29.50065703022339,0.0,2023Q2
LOAN00000412,NTB,Đà Nẵng,Xây dựng,Tiêu dùng,2023-03-20,23447.97256407666,2671.233843352436,36,17.235925029714515,0.0,Nhóm 1 - Bình thường,31.898817345597895,11.392174040005854,2023Q1
LOAN00000413,NTB,TP. Hồ Chí Minh,Bất động sản,Thế chấp nhà,2024-01-15,419541.3019065804,342588.64304833225,120,11.002014446856275,12.0,Nhóm 2 - Cần chú ý,22.010512483574242,81.65790626368813,2024Q1
LOAN00000414,Standard,TP. Hồ Chí Minh,Dịch vụ,Ô tô,2024-09-08,346254.8950597958,264165.33660551877,60,12.137973813206234,0.0,Nhóm 1 - Bình thường,14.224704336399475,76.2921594393342,2024Q3
LOAN00000415,Standard,Khác,Bất động sản,Tiêu dùng,2024-12-21,26697.647532551237,18682.311317219293,36,16.392696894646598,0.0,Nhóm 1 - Bình thường,10.808147174770038,69.97736895897211,2024Q4
LOAN00000416,Standard,Cần Thơ,Sản xuất,Tiêu dùng,2024-06-07,32652.860536856893,9142.943976428285,24,16.190311663190382,0.0,Nhóm 1 - Bình thường,17.279894875164256,28.000438020148934,2024Q2
LOAN00000417,Prime,Bà Rịa-Vũng Tàu,Nông nghiệp,Kinh doanh SME,2025-10-26,32095.335398521565,31216.685174076712,24,11.522773878501267,0.0,Nhóm 1 - Bình thường,0.657030223390276,97.26237406920718,2025Q4
LOAN00000418,Prime,TP. Hồ Chí Minh,F&B,Thế chấp nhà,2025-10-26,8353575.782051527,8330706.81637574,240,9.241178916470764,0.0,Nhóm 1 - Bình thường,0.657030223390276,99.72623740692072,2025Q4
LOAN00000419,Standard,Hà Nội,Vận tải,Thế chấp nhà,2025-01-04,3084265.2841651672,2906950.4271583,180,10.426672248787106,0.0,Nhóm 1 - Bình thường,10.348226018396845,94.25098554533508,2025Q1
LOAN00000420,Sub-prime,Bình Dương,Sản xuất,Thế chấp nhà,2024-03-08,733214.7753939166,671290.5643204872,240,11.742123361078827,0.0,Nhóm 1 - Bình thường,20.269382391590014,91.55442400350417,2024Q1
LOAN00000421,Sub-prime,TP. Hồ Chí Minh,Dịch vụ,Ô tô,2023-11-02,130709.84885935961,41966.85029080622,36,13.6229055861021,0.0,Nhóm 1 - Bình thường,24.441524310118265,32.10687691633816,2023Q4
LOAN00000422,Sub-prime,Hà Nội,Nông nghiệp,Tiêu dùng,2022-11-23,60529.66153821394,0.0,12,18.29255213192964,97.0,Nhóm 4 - Nghi ngờ,35.74244415243101,0.0,2022Q4
LOAN00000423,Prime,Bình Dương,Bất động sản,Tiêu dùng,2025-06-20,58892.345898292566,50938.56871097754,36,15.028833716017614,0.0,Nhóm 1 - Bình thường,4.862023653088042,86.49437874142211,2025Q2
LOAN00000424,Standard,Hà Nội,Bất động sản,Kinh doanh SME,2025-02-07,95687.22864808665,22077.638059737037,12,13.761367749420701,0.0,Nhóm 1 - Bình thường,9.231274638633376,23.072711344721863,2025Q1
LOAN00000425,Prime,Đà Nẵng,F&B,Thế chấp nhà,2022-12-03,93851.0069279629,75386.37970713795,180,8.838577439396426,0.0,Nhóm 1 - Bình thường,35.41392904073587,80.32559497736895,2022Q4
LOAN00000426,Standard,Cần Thơ,Bất động sản,Kinh doanh SME,2025-07-26,235321.7277261601,199245.24734764235,24,13.653041906799999,0.0,Nhóm 1 - Bình thường,3.679369250985545,84.66929478756022,2025Q3
LOAN00000427,Standard,Hà Nội,Dịch vụ,Corporate,2022-12-12,851656.200342873,228558.52310450014,48,9.116068144533443,0.0,Nhóm 1 - Bình thường,35.11826544021025,26.836946999561974,2022Q4
LOAN00000428,Sub-prime,Cần Thơ,Bán lẻ,Thế chấp nhà,2024-08-27,1427421.0988471478,1253526.4457079174,120,11.67330015630239,0.0,Nhóm 1 - Bình thường,14.61892247043364,87.81756460797197,2024Q3
LOAN00000429,Prime,TP. Hồ Chí Minh,Bán lẻ,Thế chấp nhà,2022-11-18,1437019.2582275448,1150360.247926277,180,9.238422333202276,0.0,Nhóm 1 - Bình thường,35.90670170827858,80.05183238428968,2022Q4
LOAN00000430,Prime,Cần Thơ,Bán lẻ,Tiêu dùng,2025-05-18,22624.46906739014,11413.811760125533,12,15.260226232942598,0.0,Nhóm 1 - Bình thường,5.946123521681997,50.44897065265002,2025Q2
LOAN00000431,Prime,TP. Hồ Chí Minh,F&B,Tiêu dùng,2023-03-11,35081.0273629572,0.0,12,15.156689518014243,0.0,Nhóm 1 - Bình thường,32.19448094612352,0.0,2023Q1
LOAN00000432,Sub-prime,TP. Hồ Chí Minh,Dịch vụ,Thế chấp nhà,2025-01-10,7011356.096253478,6615950.008915487,180,11.87952330040538,0.0,Nhóm 1 - Bình thường,10.151116951379763,94.3604905825668,2025Q1
LOAN00000433,Standard,Đồng Nai,Dịch vụ,Tiêu dùng,2023-04-12,129979.0452773509,0.0,12,16.546188222564744,0.0,Nhóm 1 - Bình thường,31.143232588699078,0.0,2023Q2
LOAN00000434,Prime,Hà Nội,Vận tải,Tiêu dùng,2024-12-08,38091.5300991163,2427.646793439083,12,14.938232460064915,0.0,Nhóm 1 - Bình thường,11.235216819973719,6.373193166885683,2024Q4
LOAN00000435,Prime,Khác,Bất động sản,Ô tô,2024-03-18,1678762.48109804,981346.23463881,48,10.002964546831905,0.0,Nhóm 1 - Bình thường,19.940867279894874,58.45652650021902,2024Q1
LOAN00000436,Standard,Hà Nội,Bất động sản,Ô tô,2023-02-16,102996.47779094843,32293.5463244561,48,11.511300355097774,0.0,Nhóm 1 - Bình thường,32.95006570302234,31.35402978537013,2023Q1
LOAN00000437,Prime,TP. Hồ Chí Minh,Sản xuất,Tiêu dùng,2024-05-17,26563.81619164465,6674.4060722436125,24,14.696919893140024,0.0,Nhóm 1 - Bình thường,17.969776609724047,25.125930792816476,2024Q2
LOAN00000438,Sub-prime,Hà Nội,Vận tải,Thế chấp nhà,2025-10-13,1076780.1778229366,1067052.3674122498,120,12.413014033802202,0.0,Nhóm 1 - Bình thường,1.0840998685939554,99.09658344283838,2025Q4
